x-axis,1,2
second,Volt,Volt
+470.000E-06,+2.527812767E+00,+227.917876E-03
+475.000E-06,+2.529477169E+00,+228.450426E-03
+480.000E-06,+2.531882852E+00,+229.393794E-03
+485.000E-06,+2.534307724E+00,+230.321090E-03
+490.000E-06,+2.536474753E+00,+231.205467E-03
+495.000E-06,+2.538792650E+00,+231.907743E-03
+500.000E-06,+2.541663292E+00,+233.029757E-03
+505.000E-06,+2.544066008E+00,+234.322440E-03
+510.000E-06,+2.545856016E+00,+234.833623E-03
+515.000E-06,+2.548233606E+00,+235.851281E-03
+520.000E-06,+2.550460463E+00,+236.774586E-03
+525.000E-06,+2.552781228E+00,+237.753175E-03
+530.000E-06,+2.555428940E+00,+238.483184E-03
+535.000E-06,+2.558067151E+00,+239.641381E-03
+540.000E-06,+2.561160685E+00,+240.527036E-03
+545.000E-06,+2.563346713E+00,+241.420331E-03
+550.000E-06,+2.566506262E+00,+242.414098E-03
+555.000E-06,+2.569156976E+00,+243.337370E-03
+560.000E-06,+2.571923857E+00,+244.162754E-03
+565.000E-06,+2.573575907E+00,+244.726833E-03
+570.000E-06,+2.576311380E+00,+245.961710E-03
+575.000E-06,+2.578048209E+00,+246.540863E-03
+580.000E-06,+2.580114973E+00,+247.371298E-03
+585.000E-06,+2.582800295E+00,+248.510809E-03
+590.000E-06,+2.585592180E+00,+249.701708E-03
+595.000E-06,+2.587863131E+00,+250.381405E-03
+600.000E-06,+2.589936016E+00,+251.126388E-03
+605.000E-06,+2.592423271E+00,+252.308484E-03
+610.000E-06,+2.593638622E+00,+252.562237E-03
+615.000E-06,+2.595407083E+00,+253.489479E-03
+620.000E-06,+2.598233492E+00,+254.646440E-03
+625.000E-06,+2.599923457E+00,+255.422904E-03
+630.000E-06,+2.602187597E+00,+256.344900E-03
+635.000E-06,+2.605614310E+00,+257.857546E-03
+640.000E-06,+2.608051290E+00,+258.736835E-03
+645.000E-06,+2.610171389E+00,+259.548393E-03
+650.000E-06,+2.613224154E+00,+260.749415E-03
+655.000E-06,+2.615560775E+00,+261.328544E-03
+660.000E-06,+2.617944569E+00,+262.084809E-03
+665.000E-06,+2.619712848E+00,+263.092438E-03
+670.000E-06,+2.622548987E+00,+264.198008E-03
+675.000E-06,+2.624766429E+00,+264.932908E-03
+680.000E-06,+2.627517476E+00,+265.946769E-03
+685.000E-06,+2.629791325E+00,+266.978025E-03
+690.000E-06,+2.632102819E+00,+267.691533E-03
+695.000E-06,+2.634731694E+00,+268.550897E-03
+700.000E-06,+2.636638080E+00,+269.430337E-03
+705.000E-06,+2.639678218E+00,+270.500706E-03
+710.000E-06,+2.641980567E+00,+270.929243E-03
+715.000E-06,+2.644600170E+00,+272.122770E-03
+720.000E-06,+2.646933329E+00,+273.154007E-03
+725.000E-06,+2.649609187E+00,+274.292198E-03
+730.000E-06,+2.651923800E+00,+274.944148E-03
+735.000E-06,+2.654486657E+00,+276.167723E-03
+740.000E-06,+2.656772938E+00,+277.400083E-03
+745.000E-06,+2.658519407E+00,+277.930329E-03
+750.000E-06,+2.661088568E+00,+279.135181E-03
+755.000E-06,+2.663186493E+00,+280.172809E-03
+760.000E-06,+2.665476241E+00,+281.085087E-03
+765.000E-06,+2.668020168E+00,+281.910351E-03
+770.000E-06,+2.671041569E+00,+283.171562E-03
+775.000E-06,+2.672850571E+00,+283.846211E-03
+780.000E-06,+2.675237309E+00,+284.640155E-03
+785.000E-06,+2.677928693E+00,+285.843567E-03
+790.000E-06,+2.680124177E+00,+286.560965E-03
+795.000E-06,+2.682310351E+00,+287.525869E-03
+800.000E-06,+2.684408386E+00,+288.532213E-03
+805.000E-06,+2.686732507E+00,+289.406612E-03
+810.000E-06,+2.688717343E+00,+290.239402E-03
+815.000E-06,+2.691104234E+00,+291.270925E-03
+820.000E-06,+2.693183201E+00,+291.813397E-03
+825.000E-06,+2.695117941E+00,+292.658946E-03
+830.000E-06,+2.697539244E+00,+293.387536E-03
+835.000E-06,+2.699772509E+00,+294.460508E-03
+840.000E-06,+2.702159512E+00,+295.347470E-03
+845.000E-06,+2.705071216E+00,+296.475719E-03
+850.000E-06,+2.707634031E+00,+297.627766E-03
+855.000E-06,+2.709386249E+00,+298.314825E-03
+860.000E-06,+2.712065384E+00,+299.385177E-03
+865.000E-06,+2.713927593E+00,+300.015831E-03
+870.000E-06,+2.716703953E+00,+300.961756E-03
+875.000E-06,+2.719034309E+00,+301.748207E-03
+880.000E-06,+2.721289518E+00,+302.785877E-03
+885.000E-06,+2.724147581E+00,+304.098755E-03
+890.000E-06,+2.726553453E+00,+304.914101E-03
+895.000E-06,+2.729003156E+00,+306.155279E-03
+900.000E-06,+2.731487268E+00,+306.873817E-03
+905.000E-06,+2.734116013E+00,+308.000664E-03
+910.000E-06,+2.735849798E+00,+308.480517E-03
+915.000E-06,+2.738396862E+00,+309.444178E-03
+920.000E-06,+2.740821556E+00,+310.461692E-03
+925.000E-06,+2.743092472E+00,+311.453094E-03
+930.000E-06,+2.745670638E+00,+312.623733E-03
+935.000E-06,+2.748076652E+00,+313.685328E-03
+940.000E-06,+2.750633091E+00,+314.973233E-03
+945.000E-06,+2.752781286E+00,+315.349967E-03
+950.000E-06,+2.755450837E+00,+316.572301E-03
+955.000E-06,+2.757775123E+00,+317.215631E-03
+960.000E-06,+2.760218567E+00,+317.930370E-03
+965.000E-06,+2.762558439E+00,+318.675345E-03
+970.000E-06,+2.765567186E+00,+319.763304E-03
+975.000E-06,+2.767856688E+00,+320.881337E-03
+980.000E-06,+2.770428876E+00,+321.503158E-03
+985.000E-06,+2.773466153E+00,+322.640237E-03
+990.000E-06,+2.775934410E+00,+323.388808E-03
+995.000E-06,+2.777828398E+00,+324.231734E-03
+1.000000E-03,+2.779571778E+00,+324.863904E-03
+1.005000E-03,+2.782413826E+00,+325.818581E-03
+1.010000E-03,+2.784207119E+00,+326.802192E-03
+1.015000E-03,+2.786666654E+00,+327.843795E-03
+1.020000E-03,+2.788955961E+00,+328.779666E-03
+1.025000E-03,+2.791176365E+00,+329.876205E-03
+1.030000E-03,+2.793701369E+00,+330.788246E-03
+1.035000E-03,+2.795523173E+00,+331.412745E-03
+1.040000E-03,+2.797957120E+00,+332.553380E-03
+1.045000E-03,+2.799439680E+00,+333.037117E-03
+1.050000E-03,+2.801760906E+00,+334.028402E-03
